"","x"
"1",0.00179625332343747
"2",0.012667429203634
"3",0.00617761527069594
"4",0.00265077954332493
"5",0.00551947152745602
"6",5.2388457561614e-05
"7",0.0173085204214412
"8",0.00811004981060104
"9",0.000874223790717665
"10",0.00316067087750982
"11",0.00689901602073084
"12",7.74035328284794e-05
"13",0.0158265714703288
"14",0.00408369661321695
"15",0.00011309610302801
"16",0.00250251654215872
"17",0.00826343523611139
"18",3.2771344992133e-06
"19",0.00785088243386778
"20",0.0106702105187702
"21",0.00778359087094771
"22",0.000190237353703937
"23",0.0174700768116492
"24",0.00177513309683675
"25",0.0175821169083595
"26",0.0129879007172429
"27",0.012704773187551
"28",0.00538044584067299
"29",0.027587765167798
"30",0.0117117465462058
"31",0.024206304264868
"32",0.0147118025250496
"33",6.90246873922273e-05
"34",0.00125294500629114
"35",0.00127346968842235
"36",0.0260846577674538
"37",0.00664029644399844
"38",0.000151237648745806
"39",0.00179422627350745
"40",0.00293861082564151
"41",0.0124079065462075
"42",0.00761245046957715
"43",0.00234215324503184
"44",0.000167821238289512
"45",0.00170032572902745
"46",0.00363845790858941
"47",0.00241076047014199
"48",0.00406081983805884
"49",3.99006868694318e-05
"50",0.0120485842311783
"51",0.00463418686049144
"52",0.000985756158965678
"53",0.000107826333006988
"54",6.40910524308813e-05
"55",0.000391125313269125
"56",0.00517180707197817
"57",0.000420832342356237
"58",0.00118264514069233
"59",1.91179756509063e-05
"60",0.00104117974434959
"61",1.07362252073084e-05
"62",0.00593350978844986
"63",0.0110932433609342
"64",0.00109062136515337
"65",0.00149215508002087
"66",0.00243109327024638
"67",0.0179162389102905
"68",0.00775836075843117
"69",0.0116486407070686
"70",1.33557980497301e-06
"71",0.000167367176065025
"72",0.00129787226882594
"73",0.0137599599461987
"74",0.000877488815073546
"75",0.00184319684818834
"76",0.108127770211548
"77",0.00040333355602129
"78",0.000718744883900224
"79",0.000295224498310875
"80",0.00196372830793057
"81",0.0149542326270646
"82",0.0210105002586443
"83",0.0203584885330773
"84",0.00804409389250771
"85",0.000598899790673402
"86",0.000309642705686453
"87",0.0127126450422141
"88",0.000469599949978416
"89",0.00150659891250626
"90",0.000658963777128041
"91",0.0187472042807948
"92",0.00501159717654465
"93",0.000985525205266846
"94",0.000306734333187064
"95",0.00346656683822755
"96",0.00149510880745085
"97",0.0016563761016708
"98",0.000261661600093666
"99",0.000173445066945388
"100",0.000275808130350552
"101",0.00169324212961741
"102",0.00302151018972929
"103",0.00352367101416484
"104",0.000107762786444643
"105",0.00321946831859188
"106",8.7511980347732e-05
"107",0.00426809440501319
"108",0.000575971719631863
"109",0.00466166033457516
"110",0.00973675048494782
"111",3.15303291559266e-05
"112",0.00431300474622442
"113",3.58270006900474e-05
"114",0.00925198334665145
"115",2.37998493832769e-05
"116",0.015107775664003
"117",0.00146513723233133
"118",0.0148006165556931
"119",0.000459337488375677
"120",0.0139499956661643
"121",0.00438178594177863
"122",0.000959339892909195
"123",0.00224936784486962
"124",0.029715914613733
"125",0.00119727524170687
"126",0.00208779037742945
"127",7.81186232989839e-05
"128",0.00726892868404194
"129",0.000622595971109918
"130",1e-15
"131",1e-15
"132",1e-15
"133",0.0056711522247973
"134",0.00059845779204093
"135",0.0004447375481057
"136",0.00372645616667155
"137",0.00220571525472568
"138",0.00449497492493534
"139",0.000210507288694317
"140",0.000288245148012511
"141",0.000821775916482359
"142",0.00223696260370243
"143",0.00802709354030373
"144",0.00221929125320386
"145",0.018858795596097
"146",0.00150008084969822
"147",0.0111101670433522
"148",7.75266693908705e-06
"149",0.0123906477717257
"150",0.000156346118072137
"151",0.00341670899338975
"152",0.00870222961457179
"153",0.000290684634724037
"154",1.3139449285271e-05
"155",2.19621773528411e-05
"156",0.000704208141019791
"157",0.00457249595528031
"158",0.00319201465084851
"159",0.000754029910340681
"160",3.84780868618595e-05
"161",0.00293145155457319
"162",8.08172740145441e-05
"163",0.00273383591987431
"164",0.00291721540840195
"165",7.27331218020044e-06
"166",0.0189117059995882
"167",0.00123861403304293
"168",0.00122463352856106
"169",0.00245118694601054
"170",0.0023541597192579
"171",0.000212336141631853
"172",0.0125659817282929
"173",0.00190984118132909
"174",0.00393285797264908
"175",0.0496784928058094
"176",0.00313824573155363
"177",0.0104279169473318
"178",0.000585045147221352
"179",0.01485100191014
"180",0.00895578163860877
"181",0.0319529063992117
"182",1.62089214584826e-05
"183",0.0181122168583953
"184",0.00226274783512137
"185",0.0041545179256619
"186",0.0153658134565737
"187",1.25659379848209e-05
"188",0.0091728846176794
"189",1e-15
"190",0.00319463860475044
"191",0.00356883467837077
"192",0.00303082894752771
"193",0.00150368671890544
"194",0.000538779384604782
"195",0.00163204776811487
"196",0.00148686345674298
"197",0.00416148806233874
"198",0.000903823694741623
"199",0.000852259500192631
"200",0.00159000888227778
"201",0.00614034292078736
"202",0.000305160730818654
"203",0.0203310972847496
"204",0.00242341967891457
"205",0.000920314973377634
"206",2.83371068499072e-07
"207",0.0287407281193909
"208",0.00011837892767752
"209",0.000299869573230582
"210",0.000970105574060964
"211",0.000923735229740985
"212",0.00782003316396518
"213",0.000527182662816594
"214",0.0191910068166149
"215",0.0021882829346499
"216",0.00454146949833778
"217",0.00480827819290541
"218",0.0174581313622113
"219",0.000327079985429579
"220",0.00281114418117423
"221",0.000162490047220576
"222",0.000397377909575392
"223",0.000836505893512252
"224",0.000275692629610913
"225",0.00941529504161009
"226",0.000246740140679269
"227",0.0282009949019719
"228",0.064712512108448
"229",9.10889628723544e-05
"230",6.50548553660091e-06
"231",9.40441771899447e-05
"232",3.40229728168495e-07
"233",0.0027367243673202
"234",7.44276796373899e-05
"235",0.0252715594167437
"236",0.000142393407405739
"237",0.00218598522975189
"238",0.00748045019422627
"239",0.00778845118504812
"240",0.0198044209733473
"241",0.0269418103595378
"242",0.00038989018819624
"243",0.00188778416891844
"244",0.00786341891209119
"245",0.00392443323833469
"246",0.015051584492593
"247",0.00347324523153769
"248",0.00317339752849899
"249",9.61185894151617e-05
"250",4.93335472459e-05
"251",0.00269935445429925
"252",0.00432807933338897
"253",0.00030034834916226
"254",2.11180799802868e-06
"255",0.000223485087642361
"256",0.00196479690601015
"257",0.000725733552750518
"258",0.00253706692199474
"259",0.00131413572259387
"260",0.0577974062905433
"261",0.00401352294586277
"262",0.0002779537865093
"263",0.000218118934075306
"264",1.60499198003095e-05
"265",0.00435318006060803
"266",0.0256065726133821
"267",0.00872406880373633
"268",0.00377915715304789
"269",0.00397381220271908
"270",0.0208496728312895
"271",0.00881166084331031
"272",0.00483997768304101
"273",3.42191865150276e-05
"274",0.00167562602351135
"275",0.00118026066449872
"276",0.00037808445692844
"277",0.000462354067955917
"278",0.0306792015913668
"279",0.000169470811708261
"280",0.00720108362196725
"281",0.00147304238997936
"282",0.00117691834514522
"283",0.000252032872856245
"284",0.000266237977539996
"285",0.00115497499531081
"286",0.000612706041825728
"287",6.98697979141238e-05
"288",0.00312103715001155
"289",0.00586632839622658
"290",0.0144244915182433
"291",0.000179466705909404
"292",0.00212811992978967
"293",0.000503811327178583
"294",0.00987088855844387
"295",2.63135243366852e-05
"296",0.00161563157911571
"297",0.000533104159005315
"298",0.000734460249339208
"299",0.000200608238406397
"300",0.0028577510749338
"301",0.000468825332683331
"302",0.000165829570921816
"303",0.0079336430042245
"304",0.000417508379080278
"305",0.0134388491912469
"306",0.00298087557215876
"307",2.00912118484275e-05
"308",0.000526357878212091
"309",0.0798826472126168
"310",0.000628684649130462
"311",0.0136903681690016
"312",0.000158551885883207
"313",0.0114755519564597
"314",0.00192427971335363
"315",0.00406853534048646
"316",0.000328350309868219
"317",0.0040920243254533
"318",0.00246499015354995
"319",0.000891553554545732
"320",0.0017899211344522
"321",0.0111073028963602
"322",0.000538701801353847
"323",3.94260348446362e-05
"324",0.00070733258261213
"325",0.00283287520778153
"326",0.0195966720093803
"327",0.0163315743560017
"328",0.00131526949225402
"329",0.00136347298224371
"330",0.000146699958322949
"331",0.0001538105016472
"332",0.000149587161096809
"333",0.00029294560272497
"334",1.97622066924197e-05
"335",0.0252974504787981
"336",0.000260981307334429
"337",5.23113685868548e-06
"338",0.0100393971456838
"339",0.0259555427537406
"340",0.0128125147270606
"341",0.0272577096629633
"342",0.00172374141071696
"343",0.00167803886844486
"344",0.00215362308853395
"345",0.00615640662351657
"346",0.00477047590186885
"347",1.12923108143148e-05
"348",0.00368352630734503
"349",1.72604517779673e-05
"350",0.00855813671836192
"351",0.000320431567679247
"352",0.00569684389677139
"353",0.00901432288077431
"354",0.000106186180463097
"355",0.00246778602745301
"356",0.000907391759880749
"357",0.0204428990138301
"358",0.0320373209236279
"359",0.00201511433309554
"360",0.0385625400635589
"361",9.99014126891185e-05
"362",0.00736665367396183
"363",0.00729021807815033
"364",0.000172159182949438
"365",0.000279422360609294
"366",0.0027060753698861
"367",0.0378509191151071
"368",0.00866705560163494
"369",0.00115407766806175
"370",0.00841011549185244
"371",0.001123636203191
"372",0.0108008042951575
"373",0.00373083756412274
