"","x"
"1",0.114867758020932
"2",0.00623377186056306
"3",0.022694824583515
"4",0.00667635242648668
"5",0.0313312246024445
"6",0.00281500588006389
"7",0.00496988480747096
"8",0.0193403161408512
"9",0.0199647210096893
"10",0.0134095809601797
"11",0.007805944731342
"12",0.00109597722851951
"13",0.0354183317361223
"14",0.00817063524998951
"15",0.0128410901964567
"16",0.0247111201278339
"17",0.103542766864679
"18",0.0645441260796955
"19",0.0212564465759257
"20",0.0374642102448035
"21",0.00225807212038565
"22",0.000701048470079124
"23",0.0168559478659888
"24",0.0193685390136282
"25",0.00495859911612817
"26",0.00334222436471854
"27",0.0190122767213213
"28",0.00317723576571538
"29",0.0430316446299437
"30",0.0899002235305861
"31",0.00592323473645573
"32",0.0207319286018435
"33",0.0394355568003854
"34",0.0080676595394894
"35",0.00661243743076267
"36",0.00489971335749761
"37",0.0179285505590968
"38",0.0567337693296674
"39",0.0140233575634794
"40",0.0307152318594058
"41",0.00271708607925569
"42",0.00679514481575438
"43",0.035154037573363
"44",0.00880552032378923
"45",0.00610501920593354
"46",0.00683563263554221
"47",0.0309058461629996
"48",0.0106391121757355
"49",0.0321283177514992
"50",0.0277842731509576
"51",0.00991816705267301
"52",0.00376042859063963
"53",0.00634009299150962
"54",0.0832029827361817
"55",0.0556066773480962
"56",0.0627943556064038
"57",0.020995314025959
"58",0.0137955432406941
"59",0.0310581333266466
"60",0.0715138862975095
"61",0.0593238179578425
"62",0.00496693507705648
"63",0.0524232095217995
"64",0.00290372101363268
"65",0.0519192411319348
"66",0.00860754602504221
"67",0.0485204121124756
"68",0.00584416616505079
"69",0.0922391259410861
"70",0.0693313680373194
"71",0.0541694948643643
"72",0.0435377531298219
"73",0.0528591928239038
"74",0.0084834996896832
"75",0.0066460775681525
"76",0.00661248571919626
"77",0.0226958629281478
"78",0.0111731188067874
"79",0.0105385894414428
"80",0.0160226195961793
"81",0.00273036550506534
"82",0.0096930524357125
"83",0.00471973329316622
"84",0.0453325730354032
"85",0.0116872253332355
"86",0.0334737880488692
"87",0.0381198156819248
"88",0.02271699538993
"89",0.00650518228814267
"90",0.114794983367178
"91",0.0274962611688492
"92",0.0285160251437915
"93",0.0775739999524602
"94",0.0036596799118942
"95",0.0694916130255983
"96",0.0212881139119176
"97",0.0187311978533776
"98",0.01167125728687
"99",0.00204434088023997
"100",0.0363264658086895
"101",0.0753166945900927
"102",0.0154521485502193
"103",0.00646430789045171
"104",0.025273172735904
"105",0.0430194982771109
"106",0.00450189235007414
"107",0.0273186885305846
"108",0.00935735224574719
"109",0.00761950792441091
"110",0.00794941273795291
"111",0.00287762901028799
"112",0.017807851948421
"113",0.00433374206803394
"114",0.0797531945848403
"115",0.0179750380737057
"116",0.0411039636449231
"117",0.000631599502562419
"118",0.0329635924161024
"119",0.0293800884091912
"120",0.0233498365975719
"121",0.0230042479602942
"122",0.00954115264827216
"123",0.0314104810766045
"124",0.00102746329597159
