"","x"
"1",0.0963610991194829
"2",0.00852085244223622
"3",0.00845270341991189
"4",0.00779938711971662
"5",0.0814161876649842
"6",0.0330611612984015
"7",0.0190970122877109
"8",0.0128983486825509
"9",0.0113994375128067
"10",0.0158613954271333
"11",0.0346792212352424
"12",0.0141471488528442
"13",0.0554247797462596
"14",0.0539140579514231
"15",0.0294988739847215
"16",0.0114484389212869
"17",0.106816582308198
"18",0.0125786835295622
"19",0.0289827674773582
"20",0.0302365795384401
"21",0.0185843888521227
"22",0.0151978837868323
"23",0.0167968529650883
"24",0.0309765539476792
"25",0.0246807854178042
"26",0.00278389011930247
"27",0.0314000285102337
"28",0.0239274551015152
"29",0.0163456984771094
"30",0.00671235464461728
"31",0.00225895947348831
"32",0.0309802868576879
"33",0.021232258051316
"34",0.0328965038355161
"35",0.0312310518299613
"36",0.0773980574220652
"37",0.0150370481305038
"38",0.0607291404098629
"39",0.0010208659225035
"40",0.0133621751603491
"41",0.0280542316875315
"42",0.0104349800390016
"43",0.00467180668865252
"44",0.0112133272816819
"45",0.0881984918948857
"46",0.0339429622603354
"47",0.0222800931977879
"48",0.0252562742873205
"49",0.0116470263739004
"50",0.0185687036887386
"51",0.0281340480527468
"52",0.0602403693058955
"53",0.00581129832353577
"54",0.00209783735700542
"55",0.0490399759321755
"56",0.0712777197379538
"57",0.0412109463317033
"58",0.00521360002622662
"59",0.00123841961294568
"60",0.0203247169791624
"61",0.00920650935628908
"62",0.00682349543484095
"63",0.0165027964353609
"64",0.00992041081771688
"65",0.0735609778351669
"66",0.0147504242544877
"67",0.0198252768728728
"68",0.0426959708531678
"69",0.17537440288258
"70",0.133944653396484
"71",0.00373960404172458
"72",0.0278924349710732
"73",0.00719565978434389
"74",0.00817156155986887
"75",0.00145616223702849
"76",0.0224677344452668
"77",0.00257563073318956
"78",0.00553729710502526
"79",0.013701563353117
"80",0.0037016998884658
"81",0.00472805107995455
"82",0.0636524779095854
"83",0.0043218777581715
"84",0.0792835549875145
"85",0.00753320871510832
"86",0.0438856656704733
"87",0.00157066399426364
"88",0.00266327015843459
"89",0.0647286034263351
"90",0.00213692024655443
"91",0.0206367463520757
"92",0.0566358032250918
"93",0.00843004173061612
"94",0.0120650839108453
"95",0.084448362769878
"96",0.012233351437394
"97",0.00478182291831242
"98",0.0277933632715024
"99",0.0134761288815519
"100",0.0503943236569645
"101",0.0419783723173591
"102",0.0203894906692308
"103",0.00705507147905104
"104",0.0132450072151774
"105",0.00543063028308
"106",0.0119462399555225
"107",0.0972064581128954
"108",0.0185398803657241
"109",0.00879114417997451
"110",0.0265374888321288
"111",0.0109811240760894
"112",0.0185217514472671
"113",0.00524574623534413
"114",0.018294034681874
"115",0.0436316426703619
"116",0.0438384321921599
"117",0.00270335048814707
"118",0.00902005253182747
"119",0.0516706032721371
"120",0.0356803703435719
"121",0.0116661372684299
"122",0.000802697770649785
"123",0.00910165473856817
"124",0.010022073197875
"125",0.0145487024159543
"126",0.013056032107812
"127",0.00272541010915162
"128",0.0181223182416255
"129",0.0174061584048588
"130",0.0845143420323081
"131",0.0351187646190428
"132",0.0494621770729667
"133",0.00290054175705534
"134",0.0254166490816586
"135",0.0090836420953162
"136",0.0235676135528234
"137",0.0508241546579471
"138",0.0500035800695183
"139",0.033793104268099
"140",0.0341230983451352
"141",0.0289043637257549
"142",0.0266619034818314
"143",0.0245857195435596
"144",0.0289325950344544
"145",0.0721204199672424
"146",0.0732012829837442
"147",0.0680963915627252
"148",0.00712162841242303
"149",0.0260618017992021
"150",0.00720479669202267
"151",0.0050863706815395
"152",0.064112060365295
"153",0.00610387486070674
"154",0.00259686689834104
"155",0.0259983375705709
"156",0.00916438767351457
"157",0.0151808692750295
"158",0.0397783479295001
"159",0.00372217247288675
"160",0.00756263059873985
"161",0.0340838012033501
"162",0.0431633981264186
"163",0.000148607923361133
"164",0.00167633001306366
"165",0.00590284227319404
"166",0.00870152309331462
"167",0.0103576284683629
"168",0.0227328325995108
"169",0.0588600605197617
"170",0.0489797282935051
"171",0.00985156324171765
"172",0.0178579130830451
"173",0.00715294624823082
"174",0.00490693049239987
"175",0.0416886932343131
"176",0.0564537830118859
"177",0.0278373987042185
"178",0.0107786151412037
"179",0.101439752893111
"180",0.0464172019985638
"181",0.0308253361624581
"182",0.00589513664070307
"183",0.0128131230478722
"184",0.042264716450533
"185",0.00926219172425524
"186",0.00496417887472822
"187",0.0277292287264136
"188",0.0311299422910023
"189",0.0440045056215856
"190",0.024038299352278
"191",0.0369514184709029
"192",0.00991849161391833
"193",0.00896734665413745
"194",0.015542043222564
"195",0.0136683752241982
"196",0.0163520136949873
"197",0.0341448543955089
"198",0.0316932718856188
"199",0.0373905576857093
"200",0.0160058314128
"201",0.0092526367842678
"202",0.0095377303096289
"203",0.0514466717333871
"204",0.0446552382950551
"205",0.0122936992274043
"206",0.0413383858145955
"207",0.0204444534710216
"208",0.00711382662682103
"209",0.0318622475560524
"210",0.0287704244324272
"211",0.0342061587322549
"212",0.00613830368758483
"213",0.00166380051552317
"214",0.0039529823018446
"215",0.00580837130367029
"216",0.0512604598813651
"217",0.115060469179758
"218",0.0148889462369998
"219",0.0080146875248791
"220",0.0178195217149389
"221",0.00670073163495066
"222",0.00150462221483905
"223",0.00675706370647478
"224",0.00110465389570891
"225",0.00403518264777802
"226",0.00458765267574635
"227",0.0507745193833806
"228",0.00780050654485964
"229",0.0154193245967819
"230",0.009236685934498
"231",0.03409006234315
"232",0.000422500983113139
"233",0.0130632716575049
"234",0.0102212215488063
"235",0.00859207745257495
"236",0.0662508600667581
"237",0.0130015167713322
"238",0.0272753333035742
"239",0.0623900404001383
"240",0.00672077300925955
"241",0.0450784582141412
"242",0.0102212050469765
"243",0.0145263985142262
"244",0.0185040965940093
"245",0.0161968873075823
"246",0.030994986878593
"247",0.0284220708435018
"248",0.0229038885524738
"249",0.0336828066494645
"250",0.0446655831232535
"251",0.0225500730461913
"252",0.00329658885920237
"253",0.0030816630438234
"254",0.0598032324326817
"255",0.0695748993599868
"256",0.00234529177472065
"257",0.0344844806011508
"258",0.0125111889051792
"259",0.00296135000315201
"260",0.0130548843229616
"261",0.0294056322742546
"262",0.0137070197308954
"263",0.0186592863023158
"264",0.0699913488223819
"265",0.0302097164944791
"266",0.00422705285644287
"267",0.0160542345395158
"268",0.0428620829039414
"269",0.0619229587369919
"270",0.0130345070050297
"271",0.0451849069524155
"272",0.0210676617883327
"273",0.0102102625730521
"274",0.0670313784269196
"275",0.0303750931468658
"276",0.0384284625677408
"277",0.00359092533255001
"278",0.0514691549269386
"279",0.0480814464380855
"280",0.0586819426915932
"281",0.0658210281803122
"282",0.037728007136588
"283",0.0251963585147902
"284",0.00968083753710758
"285",0.147865343171406
"286",0.0571834842993596
"287",0.0748371397169048
"288",0.00503094591316922
"289",0.0753562564083128
"290",0.00586911936124501
"291",0.0153473308153371
"292",0.0885629830843776
"293",0.018436525408262
"294",0.00683018348971265
"295",0.0128685603389369
"296",0.0531115300125995
"297",0.0402034319110628
"298",0.05621672886768
"299",0.0538310754228756
"300",0.0112861940149026
"301",0.0352229683419365
"302",0.0527788127370031
"303",0.00415468042703859
"304",0.0464526847274326
"305",0.0490870425162614
"306",0.0481613941478088
"307",0.0484303262314772
"308",0.069541383915281
"309",0.00382975811148245
"310",0.0638789965223698
"311",0.00986757688934015
"312",0.00141937810498782
"313",0.00584449770410911
"314",0.0120147371521193
"315",0.0113751597708339
"316",0.00426431350432965
"317",0.0154406166329818
"318",0.0120736014850058
"319",0.0303726367119003
"320",0.0200726766234747
"321",0.0248015815410927
"322",0.00665279098991678
"323",0.0711139897386864
"324",0.0110988770503528
"325",0.0766701632518477
"326",0.00927838238467737
"327",0.0099460958139671
