"","x"
"1",0.000428391567499187
"2",4.85851296416762e-07
"3",0.00270490326890227
"4",1e-15
"5",0.00343384457727636
"6",0.00943934964161564
"7",1e-15
"8",0.000183655784982806
"9",8.00901113540142e-06
"10",6.98128124385633e-05
"11",0.00768151656739302
"12",7.4470786082248e-06
"13",7.81400785019315e-05
"14",0.0211827664777807
"15",1.31177047333342e-05
"16",0.000627125982170851
"17",3.03663323963921e-06
"18",1.03932392339079e-05
"19",0.0146686662359101
"20",1e-15
"21",0.00381789926358023
"22",1e-15
"23",1e-15
"24",0.000632112417491837
"25",0.00118441313747264
"26",1.36610053147468e-06
"27",1e-15
"28",0.00277528140006933
"29",1e-15
"30",1e-15
"31",0.000438068146176196
"32",0.0041767831050703
"33",0.00341964546606011
"34",0.00064534042534381
"35",1.75189133977405e-07
"36",1e-15
"37",1e-15
"38",0.000575399409315169
"39",0.000632890569322253
"40",3.70357520536047e-05
"41",1e-15
"42",0.00625983024863619
"43",3.41285570382155e-06
"44",7.10807330395191e-06
"45",5.83631408875851e-05
"46",3.25100527276412e-06
"47",4.18507788867428e-05
"48",4.52516896953803e-07
"49",5.65034114052843e-07
"50",3.91732911146914e-05
"51",7.10026582495527e-06
"52",4.51900522533411e-05
"53",0.000578489463955778
"54",1.90421053632983e-05
"55",3.17327812410229e-05
"56",7.206656443981e-05
"57",0.00957870022931095
"58",0.000350435479403277
"59",0.00305153778394962
"60",1e-15
"61",1e-15
"62",0.000239094588686983
"63",0.000194348117284138
"64",0.00381870024508502
"65",0.000338489601738101
"66",1e-15
"67",0.000387516392476694
"68",0.000776000122286069
"69",1e-15
"70",0.000348441662419652
"71",0.0325661135623097
"72",0.0104443635952238
"73",1e-15
"74",1e-15
"75",0.00075279506521031
"76",2.69086098292348e-07
"77",1e-15
"78",0.0173677799280003
"79",0.00306912793733882
"80",0.000492077074692676
"81",0.00254877231726147
"82",1e-15
"83",1e-15
"84",1e-15
"85",0.00194698099692769
"86",4.35647638674652e-05
"87",1.95966327963815e-05
"88",0.00589217859157376
"89",1e-15
"90",1e-15
"91",4.88361053374575e-07
"92",4.27623571298552e-05
"93",0.000166846559346401
"94",0.000438559356094159
"95",0.00044831582815863
"96",2.40674968440269e-05
"97",0.000200329407203603
"98",1e-15
"99",0.00393975573084582
"100",0.000839584423159789
"101",0.00829689089802232
"102",0.000142180571636841
"103",4.31979411628092e-05
"104",0.000346826249913113
"105",0.00111951118651898
"106",0.000610394226366884
"107",1e-15
"108",1e-15
"109",0.00204319583036383
"110",1e-15
"111",0.00193184258636092
"112",0.000397166989052233
"113",0.000503673171866614
"114",1.86718475665426e-05
"115",0.000605332300017913
"116",0.00102441458163205
"117",0.000198978294222107
"118",0.0167604907287623
"119",0.0112327584159062
"120",7.97247607842166e-06
"121",7.94791312397347e-06
"122",0.000267670813400511
"123",1e-15
"124",1e-15
"125",1e-15
"126",1.70916187202108e-05
"127",0.00435217621057538
"128",5.08743173355253e-06
"129",2.59418358823371e-05
"130",0.00743751773941814
"131",1e-15
"132",3.68906306028594e-05
"133",0.000280640772506557
"134",0.00305515165447257
"135",1e-15
"136",1e-15
"137",0.0107530356076886
"138",0.000184460347255389
"139",0.00495295687292907
"140",1e-15
"141",0.00605941093118167
"142",1e-15
"143",0.00355445257917764
"144",0.00921179379634307
"145",1e-15
"146",6.67137982957033e-06
"147",0.000157492837503326
"148",5.68095177795325e-05
"149",1e-15
"150",1e-15
"151",1.37853802144594e-05
"152",1e-15
"153",5.68750845930666e-05
"154",1e-15
"155",7.13497793225493e-06
"156",0.000697169072052972
"157",1e-15
"158",4.92737894415285e-05
"159",0.000238444470867849
"160",1e-15
"161",0.00163456546675345
"162",0.000224051370579237
"163",2.88284313872955e-05
"164",1e-15
"165",1e-15
"166",1e-15
"167",0.00872109419143319
"168",0.000578515349573316
"169",1e-15
"170",0.00636630326430887
"171",1.11790053842764e-05
"172",9.48055094651679e-07
"173",1e-15
"174",1e-15
"175",0.0011202698453322
"176",0.0173680536712083
"177",0.000203991945499582
"178",0.0047453749223122
"179",0.000122860094059596
"180",0.00465546750039991
"181",1e-15
"182",0.00115569362060219
"183",0.00417247828939293
"184",1e-15
"185",5.50280032651784e-09
"186",0.00227756224473008
"187",0.000207962356250313
"188",1e-15
"189",0.0016131880651189
"190",0.0028922049974518
"191",1e-15
"192",0.000301678670858396
"193",0.00021491808619889
"194",1e-15
"195",0.00402422148247494
"196",1e-15
"197",1e-15
"198",1e-15
"199",5.87380283745276e-07
"200",0.000514591186878577
"201",9.49031063235406e-06
"202",0.00244738308603698
"203",0.00276066487288917
"204",2.91313594569242e-06
"205",1e-15
"206",0.000407085181911349
"207",9.37252042728653e-05
"208",4.59987752055024e-06
"209",0.0130797838900819
"210",0.0044501130178729
"211",1e-15
"212",0.00194532891853239
"213",0.000832020305036596
"214",0.00474987821534434
"215",1.74362833593733e-06
"216",1e-15
"217",1e-15
"218",4.46430217682092e-06
"219",0.00048363550836783
"220",1e-15
"221",0.00119993932721174
"222",0.00395245213553863
"223",0.00120398649742315
"224",0.000162365513890261
"225",1e-15
"226",8.22143530222474e-05
"227",0.000209084142634319
"228",0.0045814705430981
"229",1e-15
"230",0.00314543349326224
"231",1e-15
"232",1e-15
"233",0.000117209404917218
"234",1.0946553093083e-05
"235",3.81958512984948e-05
"236",0.0042188613046994
"237",7.65724384010902e-07
"238",1e-15
"239",0.000154053583829139
"240",1e-15
"241",0.00271182967779104
"242",1.16855223634138e-05
"243",1e-15
"244",0.0236781581860617
"245",8.6269776989778e-05
"246",0.000195877035749525
"247",0.00346213462480183
"248",0.00035126662539664
"249",1.91756814431621e-05
"250",6.62526319727963e-06
"251",5.0851176125466e-07
"252",1e-15
"253",1e-15
"254",0.00174377025249606
"255",1e-15
"256",0.00737390979395991
"257",1e-15
"258",2.69774710126569e-07
"259",0.000312417328428682
"260",4.60324074702534e-05
"261",0.0109499099235758
"262",1e-15
"263",9.08101986940579e-08
"264",0.00193492494608127
"265",1e-15
"266",2.81476490315846e-06
"267",0.00130316383521378
"268",0.0180404847175007
"269",0.00188740062507475
"270",0.000206589233038623
"271",3.61296652373611e-07
"272",0.00129039977647827
"273",1e-15
"274",3.95119503981967e-06
"275",0.000148501589067651
"276",1e-15
"277",0.000126504476898104
"278",0.000884428705704376
"279",0.0100330659953438
"280",1e-15
"281",0.000103271058785159
"282",9.88221914965948e-06
"283",0.000499826111412305
"284",2.12130973517022e-05
"285",1e-15
"286",1e-15
"287",0.0020102658897555
"288",1e-15
"289",1e-15
"290",8.05531069510979e-05
"291",0.0132044555764124
"292",0.000717985914015506
"293",1e-15
"294",1e-15
"295",3.13258148842976e-06
"296",1e-15
"297",0.000936620038113678
"298",0.00667964193390558
"299",1e-15
"300",1.68820365447075e-05
"301",0.00969490526480066
"302",0.000306938817316471
"303",0.000141617739528366
"304",2.28879829921036e-05
"305",0.000160454270410892
"306",0.0407041717758855
"307",1.01767098880101e-05
"308",0.0012295268437692
"309",4.34866849086113e-07
"310",1e-15
"311",0.00125981353039384
"312",7.13391051060386e-05
"313",2.08161501209503e-05
"314",1.87411783297842e-05
"315",3.89269439827755e-05
"316",4.97669199344131e-05
"317",0.000137677347943788
"318",0.000187246997095603
"319",0.000375091476467859
"320",5.06819193683006e-05
"321",1e-15
"322",0.011704367020926
"323",4.55744830096805e-06
"324",0.0147528526872098
"325",2.09093968528418e-06
"326",0.0141850867700346
"327",0.000289478296946033
"328",1e-15
"329",1e-15
"330",0.0204064692205511
"331",1.48780164610507e-06
"332",2.28706739269224e-06
"333",3.13360027426324e-05
"334",0.000292386554801238
"335",0.040645681261519
"336",2.56448948598997e-06
"337",0.00111820443416344
"338",0.000536429932358806
"339",0.0126816331235644
"340",1e-15
"341",0.0127512921927551
"342",0.00128136876267293
"343",0.00332399009387785
"344",1e-15
"345",1e-15
"346",0.000911318328403854
"347",1e-15
"348",0.000100384675867038
"349",5.46015983649006e-07
"350",0.00261051406079282
"351",0.00252419149093264
"352",0.00446705498516897
"353",0.000146823974820687
"354",0.0114752023650924
"355",0.000324817584080428
"356",0.000392183545297575
"357",0.0071564954028156
"358",0.00637394379455736
"359",0.000359772389935786
"360",0.00492311325469075
"361",0.000137989576573849
"362",1e-15
"363",0.0045090145529324
"364",0.0604836805727743
"365",0.000172009003647111
"366",9.22148055225724e-05
"367",0.000643559101939917
"368",0.00648286880155768
"369",1e-15
"370",0.000809365567679188
"371",0.000694277119384856
"372",1e-15
"373",0.000723953636070251
"374",1e-15
"375",0.00171354269267909
"376",0.000169743627058461
"377",8.70022483766553e-05
"378",1e-15
"379",7.11364010058668e-05
"380",3.35513411686694e-06
"381",0.0107435659240293
"382",0.000175620903379969
"383",1e-15
"384",3.26683608831146e-07
"385",1.10150158031397e-05
"386",0.00261886515975995
"387",1e-15
"388",0.0175824593077869
"389",0.001209098614118
"390",6.36488810199509e-05
"391",1e-15
"392",0.000729059096894913
"393",0.000435396392077458
"394",1e-15
"395",0.00048604095147986
"396",0.000964807460545059
"397",0.00316336072609713
"398",1.17935232104571e-05
"399",8.09574356170906e-05
"400",0.00216101995771123
"401",1e-15
"402",0.000129106639161325
"403",7.35716062968406e-05
"404",5.19255850961464e-05
"405",1e-15
"406",1e-15
"407",0.000239203812895994
"408",0.000540609082216204
"409",1e-15
"410",9.92704541067368e-05
"411",0.000283609809033414
"412",0.000138570352607559
"413",1e-15
"414",0.000100201072877448
"415",0.0260908367013362
"416",0.00092640220505269
"417",4.28203621400947e-05
"418",7.29201311755467e-06
"419",1e-15
"420",0.00182722612527497
"421",0.00650279093492168
"422",0.0189204405035228
"423",0.000789601596612677
"424",0.00756911404014604
"425",1e-15
"426",0.00619057087234021
"427",0.000120767896404361
"428",0.00115727799860799
"429",1e-15
"430",8.17769503276278e-05
"431",2.25713636670122e-08
"432",0.00608215255916977
"433",0.00101560167113068
"434",9.3653469157573e-07
"435",1e-15
"436",0.000202674540717651
"437",1e-15
"438",3.96392109658361e-06
"439",0.00180189845754297
"440",0.00346712003586946
"441",0.00194856498293339
"442",9.6023728147876e-05
"443",0.000889661321062718
"444",1e-15
"445",1.69210441846035e-05
"446",1e-15
"447",2.54825026979599e-05
"448",0.00551571822423913
"449",0.000480405474612811
"450",1.39769269508205e-05
"451",7.00441435901311e-05
"452",7.03612727137592e-06
"453",0.0178026184643388
"454",0.00106449632433647
"455",1e-15
"456",1e-15
"457",1e-15
"458",7.89105445802019e-05
"459",0.0339482798005037
"460",0.000407697420168884
"461",1e-15
"462",0.00247553549598334
"463",0.00974666580711825
"464",0.00118555978749868
"465",8.19882215452594e-08
"466",0.0126897392377295
"467",0.000191616864793298
"468",1e-15
"469",0.00117633377174364
"470",8.74100521430776e-05
"471",0.00133734706350674
"472",0.00175400289996241
"473",7.42870249701433e-05
"474",0.0185674626231007
"475",0.00915601808182587
"476",0.00349222099354307
"477",4.16211745062345e-05
"478",0.000121709451176621
"479",1e-15
"480",0.00730415877867097
"481",7.02784997747008e-05
"482",0.000105108550087274
"483",0.00120503083724388
"484",1e-15
"485",1e-15
"486",0.000832562384542102
"487",3.06931308202696e-06
"488",5.73738987408312e-06
"489",1e-15
"490",5.27147609205025e-05
"491",0.00541647816793023
"492",0.0087612872252425
"493",1e-15
"494",1e-15
"495",3.23660101320122e-06
"496",0.0128915110021839
"497",1e-15
"498",1e-15
"499",1e-15
"500",0.000215217413097935
"501",1e-15
"502",1e-15
"503",6.00836080975053e-05
"504",1.33823551384804e-06
"505",0.00310353066905222
