"","x"
"1",2.74058731110083e-05
"2",0.014504026022391
"3",0.00935864436064371
"4",0.000633394241434271
"5",0.0155856262278674
"6",2.02893269519722e-05
"7",0.00126845815197363
"8",0.0116150526083746
"9",3.57216645885394e-06
"10",0.000434875195294948
"11",0.0008648464247758
"12",0.00480844643407596
"13",0.00730918227585386
"14",0.0155793458087944
"15",0.00724217008148309
"16",0.00134633435400844
"17",0.000555155463701884
"18",0.0439220049851541
"19",0.000736675043216062
"20",0.00338799503562903
"21",0.076117825950902
"22",0.0314484133840035
"23",0.00135174366201252
"24",0.000234102887846643
"25",2.21113814763418e-05
"26",0.000311168619529179
"27",1.13700330778288e-05
"28",0.00466527723875454
"29",0.000326622768781148
"30",6.95880173395835e-06
"31",0.0053406308571623
"32",0.00454227586388067
"33",0.0206415020009866
"34",6.35054999261753e-05
"35",3.04273971766245e-05
"36",1e-15
"37",0.0283144342453364
"38",0.000460527483463369
"39",0.000106585310077789
"40",0.0041384518529205
"41",0.0139027033539736
"42",0.00577447101494455
"43",0.00537567391513993
"44",1e-15
"45",6.74780013913967e-05
"46",0.000200221950780732
"47",0.0695933680010831
"48",0.00257590087198745
"49",0.00349363270406067
"50",1.88003872205744e-05
"51",6.89709131140859e-06
"52",1.28293432144488e-05
"53",0.0304462319118904
"54",0.000129077707692771
"55",0.0137640695498485
"56",0.0379023716847346
"57",0.025782698541025
"58",0.031347625298763
"59",0.000218897006590169
"60",0.00346362775567233
"61",8.97080268771333e-05
"62",0.000103005302551917
"63",0.00073688484867418
"64",2.62340537515726e-07
"65",9.48991991112091e-06
"66",0.00901309397062733
"67",0.00526225949794457
"68",0.000497730220654358
"69",0.00748760342159216
"70",0.0148287425123717
"71",0.0389575987414864
"72",0.000878032823808939
"73",0.00915563796831342
"74",0.0175350304203639
"75",0.00105064784524866
"76",0.000200495099286768
"77",0.000811851951977527
"78",8.62822742851987e-05
"79",0.000500061558029952
"80",0.000593097238305251
"81",5.75012605609215e-05
"82",3.33161279022498e-05
"83",0.00113538852684225
"84",1.87299364651228e-06
"85",0.000236893122144477
"86",0.0125507710390323
"87",0.000529674826039717
"88",0.0655568657966623
"89",3.94832683836555e-05
"90",7.82134011896307e-05
"91",0.00567675602163809
"92",0.00607695138692277
"93",0.000139470700337818
"94",0.0273538006076067
"95",2.66836756609434e-05
"96",0.000581482498797081
"97",0.000328444838579633
"98",0.000650310460781456
"99",0.00499748897407681
"100",4.19184702592501e-05
"101",0.000221508999597275
"102",0.0967108459257582
"103",1e-15
"104",0.000154085745190602
"105",0.00577342790051016
"106",9.96431107769258e-05
"107",0.0002466041245196
"108",0.00815716737875882
"109",0.00767967048815621
"110",0.00122092428126885
"111",0.0112340633113803
"112",7.94876000750344e-05
"113",0.00155109701985789
"114",0.00127507447093744
"115",0.00317768501016447
"116",0.000323937268782881
"117",0.000966244817539708
"118",0.00729778317819041
"119",0.00362670885552996
"120",1.57465289797321e-05
"121",0.0023370573385515
"122",0.00308939413235543
"123",8.47595427143633e-05
"124",0.0136244339393595
"125",0.00152489001368539
"126",0.00434894501390448
"127",0.00523007249607643
"128",1.6095574107311e-05
"129",0.000894906283881447
"130",0.0221320341374694
"131",1.32076087705491e-05
"132",3.5665179335842e-05
"133",0.0117772267361527
"134",0.000904781605205462
"135",3.32143318348965e-06
"136",0.000183651300609711
"137",0.000161073039593451
"138",7.03267525380413e-05
"139",0.000445926983956402
"140",0.000260592374587976
"141",6.9740351721026e-05
"142",0.000383431668892653
"143",0.000380286746215708
"144",0.00241490929972876
"145",7.47776911835807e-07
"146",0.00198107634150979
"147",0.0208723965372134
"148",0.0110661788884748
"149",0.0195218148424442
"150",0.000712733503594354
"151",0.00401711582609554
"152",0.00273033779558096
"153",1.6503156952119e-08
"154",0.00141090535165966
"155",5.2107896963749e-05
